company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""Apple""",1177451197361344512,2020-11-11 01:20:35+00:00, ,1326333970754265093,en,1,0,0,0,Twitter Web App,"So @VP (head of the covid task force) is on vacation during the pandemic, and our covid cases are skyrocketing. Meanwhile President-elect @JoeBiden has been working on a national relief plan. Thank you, Joe 💙

https://t.co/h5glaSnURv"
"""Apple""",880570249308848128,2020-11-11 01:14:02+00:00, ,1326332321386037248,en,0,0,0,0,Twitter for iPhone,Where is the COVID relief bill #MoscowMitch ? #Kentucky ⁦@KyDems⁩ ⁦@SenateDems⁩  https://t.co/OFe9AG0eH6
"""Apple""",1104480552323899399,2020-11-10 19:30:03+00:00, ,1326245758639681539,en,7,1,2,2,Sked Social,"#TBT: Look back at our white paper “Beware: Bluetooth Ahead,” examining #Apple and #Google’s partnership to deploy potentially dangerous #Bluetooth proximity detection to aid in tracking COVID-19 exposure. https://t.co/HqkL9IPQuw https://t.co/yel0pXUZoB"
"""Apple""",2281130636,2020-11-10 18:03:49+00:00, ,1326224054882328582,en,9,1,0,3,Twitter Web App,"On today’s #Senecas100WomentoHear #podcast we hear from @BofA_News’s Vice Chairman @AnneFinucane about the Bank’s programs for women, social justice, the environment and Covid relief. Tune in on @ApplePodcasts, @iHeartPodcasts, or anywhere you listen: https://t.co/v0AA6DIvTQ https://t.co/SNNgFWS5ra"
"""Apple""",1166648799462416385,2020-11-10 12:11:59+00:00, ,1326135514605314048,en,0,0,0,0,LinkedIn,"The political dynamic on Capitol Hill means Biden may have to pull back from some policy proposals and will need to focus more immediately on issues that could attract bipartisan support, such as providing COVID-19 relief and improving U.S. infrastructure https://t.co/Ho7P7xToSP"
"""Apple""",1008121042508894208,2020-11-09 22:13:41+00:00, ,1325924548747911168,en,0,0,0,0,Twitter for iPhone,Tens of thousands of companies 'wrongly received COVID relief loans' https://t.co/4zXvR3FT1k
"""Apple""",3139512330,2020-11-09 16:43:29+00:00, ,1325841452170153990,en,1,0,0,0,Twitter for iPhone,"#Pfizer and partner #BioNTech said Monday that their #vaccine against #Covid-19 was strongly effective, exceeding expectations with results that are likely to be met with cautious excitement — and relief — in the face of the global pandemic. https://t.co/NnbV4qncss"
"""Apple""",260559401,2020-11-09 01:59:10+00:00, ,1325618903809105921,en,0,0,0,0,Twitter for iPhone,"Congress faces a government shutdown deadline and crucial economic relief negotiations at a moment of extraordinary national uncertainty, with Trump refusing to concede the presidential election and with coronavirus cases spiking nationwide. https://t.co/zWDZWN0Q8T"
"""Apple""",1058127956986474497,2020-11-09 01:57:02+00:00, ,1325618367814889472,en,3,0,0,10,Twitter for Android,Toro had a sad life before entering the shelter. This boy deserves all the love in the world! Please adopt him💝 #dogsofinstagram #NewYork #dogsoftwitter #dog #pawcircle #RESCUE #adoptme #media #Repost #AMAs #shelter #MondayMorning #coronavirus #Apple #writerslift #MSNBC2020 #day https://t.co/u1SVuwbTKh
"""Apple""",4012527893,2020-11-08 13:42:29+00:00, ,1325433511009021952,en,0,0,0,0,Twitter for iPhone,"This is so predictable, but still disappointing. It’s no wonder that A Republican Senate that blocked a Covid relief package chooses to divide rather than unite. 22 of them are up for re-election in 2022.  https://t.co/Rjv0fTEdN1"
"""Apple""",1242781867985821696,2020-11-07 19:09:10+00:00, ,1325153337185079296,en,0,0,0,0,Twitter Web App,"@CDCgov CDC!  Thank you for the PSA, I hope we see regular briefings again?  We fell behind on Covid as a country but it's TIME to catch up.  Are there plans to implement the Google/Apple exposure API to aid in contact tracing?
https://t.co/16YGrYJfDN"
"""Apple""",1242781867985821696,2020-11-07 18:26:46+00:00, ,1325142669174042646,en,0,0,0,0,Twitter Web App,"@drsanjaygupta @JoeBiden Sanjay are you aware of the Apple and Google API for exposure notification to aid in contact tracing?  I'm wondering how we can get some attention to this and get it implemented nationally or at least push states to opt in?
https://t.co/16YGrZ0Qvl"
"""Apple""",4809501555,2020-11-07 17:44:03+00:00, ,1325131916903899137,en,0,0,0,0,Twitter for iPhone,"⁦@JoeBiden⁩ inherits the worst situation in memory, with and ⁦@GOP⁩ senate and loaded SCOTUS, 1/2 republican voters seem to want to spread Covid, it goes on. There is relief when hurricane ends, but no joy when your home and city lay in ruins. https://t.co/zjQESYwLf0"
"""Apple""",1294144328638464001,2020-11-07 04:14:22+00:00, ,1324928153337303040,en,2,0,0,2,Twitter Web App,"At a #medical #emergency, do not panic. Stay prepared with @Ambi_Palm &amp; get assured assistance with our #Ambulance #booking #Service.

Download APP:

#andriod app:
https://t.co/7OdowBEjGY

#ios app store:

https://t.co/REUtxYal93
.
.
#Hyderabad #Bangalore #EMS #health #COVID__19 https://t.co/iLNLiYaUKh"
"""Apple""",16062936,2020-11-07 01:20:02+00:00, ,1324884282570014725,en,0,0,0,0,Twitter for iPhone,"The WHO is hunting for the coronavirus’s origins. Here are the new details.

Disease detectives who have worked on similar hunts say the investigation is business as usual—but now with advanced tools and techniques that should aid the process. https://t.co/nYVi00edox"
"""Apple""",320810478,2020-11-07 00:53:01+00:00, ,1324877484207206400,en,0,0,0,0,dlvr.it,County Rental Housing Property Owner COVID Assistance Funds https://t.co/fDaWwRUJsC
"""Apple""",21697689,2020-11-06 21:41:23+00:00, ,1324829254513807360,en,0,0,0,0,Twitter for iPad,"Conservative minister ‘unaware’ local party association received £10,000 from Covid relief fund. 
Scheme was set up by Rishi Sunak to help struggling businesses through the pandemic.  *Something Fishy about This* https://t.co/v9h6McUhbI"
"""Apple""",1201688349012037632,2020-11-06 19:46:11+00:00, ,1324800265388785666,en,0,0,0,0,Twitter for iPhone,"Mitch McConnell &amp; Nancy Pelosi both called for a coronavirus stimulus package as final 2020 election results are counted. McConnell said the economic recovery justified a smaller aid bill, while Pelosi again rejected more narrow legislation. - CNBC
 https://t.co/ao1EuKGIxH"
"""Apple""",2148212970,2020-11-06 14:59:50+00:00, ,1324728201147518978,en,2,0,0,1,Twitter for iPhone,"@Apple Good morning world, I am seeking aid from kind hearts. My wife had fallen ill to coronavirus and already has asthma and has forced her to go in and out to get breathing treatments. Bills are climbing and food is short. We have both been put out of work. Holding strong. God bless https://t.co/32YHHhpeAK"
"""Apple""",4870131647,2020-11-06 12:26:58+00:00, ,1324689730886356993,en,0,0,0,0,Twitter for iPhone,"This looks like it could be a very useful app to help immigrants and aid workers, health and social care. In light of COVID I’m realising there are so many challenges presenting for this group.  https://t.co/Jkf3fFdaAO"
"""Apple""",1241943431590465537,2020-11-06 05:22:27+00:00, ,1324582898649870344,en,5,1,3,1,Twitter for iPhone,"U.S. needs 'really big' relief package to keep economy afloat, says good old ⁦@paulkrugman⁩ @CNBC what can possibly go wrong!  https://t.co/mpdYWFUrV4"
"""Apple""",28188568,2020-11-05 22:12:48+00:00,0f30361084eecfc3,1324474773473271818,en,6,0,0,1,Twitter for Android,"Rich colours @ancienteastIRL #FillYourHeartWithIreland looking for some relief from unending political and Covid media, Ask #Alexa or Google for Irish Radio Canada on TuneIn. D/L our free App
https://t.co/n8pgHJ3w8f https://t.co/AX59PuK5un"
"""Apple""",152909188,2020-11-05 16:43:47+00:00, ,1324391976700174337,en,2,0,1,2,Twitter Web App,"We get another bite at the Senate control apple on Jan 5.

Even if you didn't do any volunteering this last cycle, this is something to put your energy into. Without Democratic control of the Senate there will be no meaningful action on climate change, no Covid relief, etc. https://t.co/eIVRbkBKEk"
"""Apple""",127125933,2020-11-05 11:16:34+00:00, ,1324309627710795776,en,0,0,0,0,Twitter for iPhone,"U.S. needs 'really big' relief package to keep economy afloat, says Paul Krugman @CNBC https://t.co/oHOHOUukKb"
"""Apple""",998768088970559488,2020-11-05 09:50:02+00:00, ,1324287850288918528,en,0,0,0,0,Twitter for iPhone,"U.S. needs 'really big' relief package to keep economy afloat, says Paul Krugman @CNBC https://t.co/xWStl4Uaj9"
"""Apple""",809558204413779970,2020-11-05 04:45:41+00:00, ,1324211259143720960,en,19,1,1,10,Twitter for iPhone,"Ontario still has $9 billion in Federal funding for COVID-19 relief and, yet, hospitals are quickly looking at financial ruin unless Ford helps them out.

Ontario budget expected to post record deficit as province fights COVID-19 - The Globe and Mail https://t.co/LkM5sTWxYi"
"""Apple""",791038671734439936,2020-11-05 03:00:07+00:00, ,1324184693319806976,en,1,0,1,0,Hootsuite Inc.,"The Return of the Mic!
Join the insanity...submit for a chance at Glory...plus $100 for your Covid Comedy Relief
https://t.co/P2iaCvKM1Q https://t.co/XE1IRIC5hZ"
"""Apple""",57741304,2020-11-05 01:32:04+00:00, ,1324162536040706052,en,7,0,1,1,SocialFlow,"The outcome of the presidential election is still uncertain.

On today's show, we'll dig into the results we know so far and their impact on coronavirus relief and the economy: https://t.co/LGZ6SupyFK https://t.co/fjkSjZKoZa"
"""Apple""",519245371,2020-11-04 20:30:16+00:00, ,1324086584925278214,en,0,0,0,0,Twitter for iPhone,"Gridlock might benefit the markets but won’t help w #COVID19 relief, meaningful legislation or justice but if tRUmp wins and Mitch controls Senate, will be more RW judges and many more 🦠💀 https://t.co/t9txiOjJi4"
"""Apple""",1360415820,2020-11-04 02:59:56+00:00, ,1323822258364829696,en,1,0,0,0,Twitter for iPhone,Dow rallies more than 500 points on hopes election resolves stalemate over coronavirus relief package - USA TODAY https://t.co/B1teDfHw38
"""Apple""",18728945,2020-11-03 21:01:36+00:00, ,1323732080719761410,en,0,0,0,0,Hootsuite Inc.,New York denied rent relief for 57K applicants https://t.co/i8jTFGdZFi #rentrief #renters #covid19
"""Apple""",6970272,2020-11-03 14:35:35+00:00, ,1323634935177998338,en,0,0,0,0,Twitter for iPhone,"Bounce back from the worst week since March is supported by bets former Vice President Joe Biden will beat incumbent President Donald Trump, and Democrats at the same time will take control of Congress, raising the possibility of further COVID-19 relief. https://t.co/EpyMd2yZcG"
"""Apple""",16725258,2020-11-03 14:16:23+00:00, ,1323630106082856960,en,0,0,0,0,Twitter Web App,"@NetAdvisor @SpeakerPelosi @sbfirstenberg @chefjoseandres @inamericaflags 1)Trump and Ivanka have been doing business
with communist China for years. So has major
corporations like Apple and Walmart. 
If you buy products made in China then you're
supporting Communist China. 2) Millions of Covid
relief dollars for the rich=socialism for the rich."
"""Apple""",241929648,2020-11-03 10:45:39+00:00,07d9e59c0e888001,1323577073642971137,en,3,0,0,0,Twitter for iPhone,"Ok, so here’s a bit of useless information to fill your morning coffee break. Memojis now come with masks on! Love the one with ‘me’ behind my @Apple Macbook 💻 Anything for a bit of light relief these days! Thanks to @bearach1 for the intro! #WearAMask #workingfromhome #COVID19 https://t.co/9YX02Ry4ua"
"""Apple""",39580423,2020-11-02 19:45:45+00:00, ,1323350602869624834,en,1,0,0,0,Twitter for iPhone,"Really looking forward to this! In absence of all other activities at the moment, happy that Apple is providing some #Covid Relief 😅 https://t.co/oXpXye8c0W"
"""Apple""",1246632446948454407,2020-11-02 18:04:24+00:00, ,1323325099320188936,en,0,0,0,0,Twitter for iPhone,"@realDonaldTrump No thanks , Sir. You failed us on covid relief.      https://t.co/uWEZFkLSoN"
"""Apple""",1246632446948454407,2020-11-02 17:57:12+00:00, ,1323323288278474752,en,1,0,0,0,Twitter for iPhone,@realDonaldTrump https://t.co/uWEZFkLSoN meanwhile @realDonaldTrump didn’t get a Covid relief bill done with his own @SenateGOP - #VoteBidenHarrisToSaveAmerica
"""Apple""",31500074,2020-11-02 14:51:05+00:00, ,1323276449210601475,en,0,0,0,0,Twitter for iPhone,Is Covid the new Cool Aid? #Election2020 #TrumpRallies #MAGA #COVID19 #coronavirus  https://t.co/IBXftcoIqh
"""Apple""",2559195345,2020-11-01 20:07:25+00:00, ,1322993669956374528,en,1,0,0,1,Twitter for iPhone,"https://t.co/fA95Ccy1gW  Coronavirus: Scotland could be bounced into four-week lockdown! Because England are being granted aid via furlough which Scotland was denied &amp; now possibly need to follow to protect jobs etc, shocking stuff."
"""Apple""",1074371262,2020-11-01 18:54:28+00:00, ,1322975309155737600,en,8,1,1,0,Twitter for iPhone,"Thanks to all of our pie-baking contestants, volunteers, and neighbors that attended the Adams Morgan Apple Festival and Pie Contest yesterday! 22 delicious pies were tasted resulting in almost $850 in donations for the Reed-Cooke Neighborhood Association's COVID-19 Relief Fund. https://t.co/gQkhvoozvp"
"""Apple""",17010163,2020-11-01 11:48:50+00:00, ,1322868197624827904,en,1,0,0,0,Twitter for iPhone,"The hospital gets more money with COVID death than they do another death,"" the golf legend told the newspaper. ""I'm sure there's been a lot of that.""
#Healthcare professionals risking their life’s &amp; providing succor to the dying &amp; this MF questions motive? https://t.co/jWFz0Q5Nns"
"""Apple""",26018069,2020-11-01 10:42:53+00:00, ,1322851599216111618,en,0,0,0,0,Twitter for iPad,"The Donald Trump misery index continues to rise as he fails to get a COVID-19 relief package through congress.  He gets a SC justice done in a month, plays lots of golf and is holding rallies across the country, but, aid to those struggling - not so much. https://t.co/Q4oPanR5mL"
"""Apple""",368678784,2020-11-01 09:57:43+00:00, ,1322840232186777600,en,0,0,0,0,Twitter for iPhone,"McConnell expects stimulus in 2021, but Pelosi and Trump push for a deal sooner @CNBC https://t.co/t1NOVMSB1x"
"""Apple""",976166899,2020-11-01 02:48:57+00:00, ,1322732329463369728,en,0,0,0,0, Fantastic Radioo,"ON AIR: Rescue Me by Fontella Bass / We Entertain. Empower. Educate . Talk to us on 0208 090 2121 HELLO@FANTASTICRADIO.CO.UK https://t.co/D9IgF9xxVN #HOMEOFPOSSIBILITIES #BELIEVEYOURPOSSIBILITIES https://t.co/bE4hgti6fx 
 Buy song https://t.co/zegGTi9Jnq https://t.co/Z2rrmV2dIF"
"""Apple""",3407699637,2020-11-01 02:31:18+00:00, ,1322727887615586304,en,0,0,0,0,Twitter for iPad,"McConnell expects stimulus in 2021, but Pelosi and Trump push for a deal sooner @CNBC https://t.co/FklJSVUhkp"
"""Apple""",498324020,2020-11-01 00:46:25+00:00, ,1322701495754805249,en,0,0,0,0,Twitter for iPad,"McConnell who could care less about the American People expects stimulus in 2021, but Pelosi and Trump push for a deal sooner @CNBC https://t.co/nSJtQOlxgj"
"""Apple""",886448480339861504,2020-12-30 23:28:25+00:00, ,1344425137811157002,en,0,0,0,0,Twitter for iPhone,"Report: Senator Ted Cruz got $35 million for billionaire fracking donors in last COVID-19 relief aid #DanWilks and #FarrisWilks have been prominent, longtime contributors of Ted Cruz.
 https://t.co/sWTCqWRdW9"
"""Apple""",193440917,2020-12-30 22:15:42+00:00, ,1344406838318657538,en,0,0,0,0,Buffer,"Passed Alongside the Covid-19 Relief Bill: A New National Park

Via @BackpackerMag  https://t.co/bROI7YGe3R"
"""Apple""",85884445,2020-12-30 21:35:03+00:00, ,1344396605928185857,en,0,0,0,0,Twitter for iPad,"Facebook posts wrongly say COVID-19 bill includes foreign aid, arts funding - PolitiFact.  Just wondering why I can get a fact check and GOP congressman and president can’t. #factcheckers #FactsMatter  https://t.co/pesiiEfPwa"
"""Apple""",1002617783652438022,2020-12-30 20:50:45+00:00, ,1344385457258422274,en,2,0,0,1,Twitter for iPhone,"BREAKING - McConnell says Democratic push for $2000 COVID Relief stimulus checks have NO CHANCE of happening quickly. Won’t happen without Section 230, comprehensive investigation of election fraud &amp; business/insurance indemnification from liability. https://t.co/amdFdefsds"
"""Apple""",30103383,2020-12-30 19:45:02+00:00, ,1344368919453306893,en,1,0,0,1,Twitter for iPhone,"This #Traitor has cared less about #Americans than trying to find his balls. Ignores #COVID19, cries about losing the Election, ignoring relief for #USA
OUT OF 4, THIS FAT ASS PLAYED #Golf FOR AN ENTIRE YEAR!

Those who have supported him? #ShameOnYou ⚓️🌊 https://t.co/GGu70uPC41"
"""Apple""",860634923648077824,2020-12-30 19:21:11+00:00, ,1344362920432513024,en,0,0,1,0,Twitter for iPad,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/aQUgZYgG6l
"""Apple""",330676972,2020-12-30 18:20:36+00:00, ,1344347673156055041,en,0,0,0,0,Twitter for iPhone,"$2,000 stimulus checks stall in Senate as Treasury starts to send $600 payments @CNBC ⁦@realDonaldTrump⁩ ⁦@marcorubio⁩ where is the $2000 stimulus aid?? Blocked by Republicans  https://t.co/QmWsjj0ZTr"
"""Apple""",22611527,2020-12-30 17:55:17+00:00, ,1344341301899239424,en,1,0,0,0,Twitter for iPhone,"Leader Mitch McConnell led a Republican effort to block a Senate vote on increasing individual COVID-19 relief payments to Americans.

These Are The Senate Republicans Against Individual $2000 Stimulus checks. 

#GOPStarvesAmericans
#UselessMcConnell https://t.co/3hRVVl58LR"
"""Apple""",4194619812,2020-12-30 17:50:05+00:00, ,1344339991275712514,en,1,0,0,0,Hootsuite Inc.,"The Midnight Covid-19 Relief Package: 3 Provisions That Are Important For Small Business — Forbes https://t.co/fE36v4mo12

#smallbusiness #smallcontractors"
"""Apple""",987166549176913920,2020-12-30 17:48:09+00:00, ,1344339506862948352,en,0,0,0,0,Twitter for iPhone,"@AppleSupport @Apple after being an avid Apple supporter for 12+ yrs with 6 iPhones 4 iPads, 2 watches and 3 MB pros they want $350 to fix a top left cracked screen on my watch when accidentally broken during a covid vaccine clinic. Very disappointed in the assistance to help."
"""Apple""",830361043,2020-12-30 17:26:10+00:00, ,1344333972164255749,en,0,0,1,0,Twitter for iPhone,"If ⁦@senatemajldr⁩ cares, he’ll use the kind of heft he throws around to block increased $$$ COVID relief checks. Remove ⁦@HawleyMO⁩ from all committee assignments. Sen Hawley, this is a dangerous, anti-democratic fool’s errand.  https://t.co/wd9cTBwFIW"
"""Apple""",115755285,2020-12-30 17:19:18+00:00, ,1344332247063797761,en,0,0,0,0,Twitter for iPhone,"Washington at its finest. Tacking on unrelated stuff. In this instance, so people can’t make fun of Trump and McConnell on the internet. However it plays out, don’t forget what he did, especially you Georgia Senate voters, in blocking COVID relief funds. https://t.co/2eh5FS98oa"
"""Apple""",1590242593,2020-12-30 16:57:55+00:00, ,1344326864186306561,en,0,0,0,0,Twitter for iPhone,"In reversal, Trump signs spending bill, unlocking Covid aid and averting shutdown - NBC News https://t.co/QYvSlh9p2O"
"""Apple""",1333132535145005056,2020-12-30 15:35:57+00:00, ,1344306238515920899,en,0,0,0,0,Twitter for iPhone,Bakker got $ 650 thousand to 1.6 million in Covid relief AND we get $600 dollars?!!! 🤮🤬😱😱⚖️  https://t.co/X1ZMisv8lF
"""Apple""",1238608820949016576,2020-12-30 15:17:49+00:00, ,1344301671933902849,en,0,0,0,0,Twitter for iPad,How 6 states and D.C. are taking coronavirus relief into their own hands - POLITICO https://t.co/AMNlP3KavZ
"""Apple""",2900171110,2020-12-30 15:14:51+00:00, ,1344300924693602304,en,0,0,1,0,Twitter for iPhone,"@cnbc you can’t be serious? 
Now? Now you decide things are “unrelated”? 

What about the billions of taxpayer dollars for covid relief going to...

OTHER COUNTRIES???

Please explain the “relation” between gender studies in Pakistan and covid. 

I’ll wait https://t.co/GsT6RX4MDI"
"""Apple""",1270527627154112517,2020-12-30 14:16:44+00:00, ,1344286299239436288,en,0,0,0,0,Twitter for iPhone,How 6 states and D.C. are taking coronavirus relief into their own hands - POLITICO https://t.co/QMi7Jq28w2
"""Apple""",247803955,2020-12-30 13:19:08+00:00, ,1344271806564339712,en,0,0,0,0,Twitter for iPad,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - HuffPost https://t.co/iO64Uz6NUp
"""Apple""",247803955,2020-12-30 13:08:36+00:00, ,1344269156145909761,en,0,0,0,0,Twitter for iPad,How 6 states and D.C. are taking coronavirus relief into their own hands - POLITICO https://t.co/AP0YfEPTlq
"""Apple""",1083183110,2020-12-30 12:48:32+00:00, ,1344264103070756866,en,0,0,0,0,Twitter for iPhone,"McConnell Threatens Section 230 Over $2,000 Covid-19 Relief - Gizmodo https://t.co/iyu62f9PfO"
"""Apple""",1311605299619360768,2020-12-30 12:14:10+00:00, ,1344255454742945795,en,3,0,0,0,Twitter Web App,@cspanwj It slows down the bailout relief to means-test it. There has been too much delay. Who cares if these apple-polishers want to make these distinctions? No-one should listen to people who only now start to moderate their Covid denial.
"""Apple""",1160755643520675841,2020-12-30 12:13:01+00:00, ,1344255164979367936,en,0,0,0,0,Twitter for iPad,⁦@tedcruz⁩ Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report https://t.co/snA6VFohSQ
"""Apple""",67199358,2020-12-30 12:08:56+00:00, ,1344254138142568448,en,0,0,0,0,Twitter for iPhone,McConnell moves to combine Trump asks in potential “poison pill” for stimulus checks - CNN Politics #MoscowMitch is putting ⁦@realDonaldTrump⁩ lies re:(non existent) voter fraud in COVID relief. Hell isn’t enough punishment for McConnell’s actions. https://t.co/DCOEgNIYHP
"""Apple""",364984834,2020-12-30 12:02:02+00:00, ,1344252401625264128,en,0,0,0,0,SocialBee.io v2,"What Do I Need To Know About the COVID Relief Bill❓

Check out more on both our blog and Small Business Tax Savings Podcast!

Article: https://t.co/ewrA3Ax3zr
Podcast: https://t.co/tPDa2ORRGz

#COVIDRelief #COVIDBill #Stimulus #PPP #EIDL #BusinessMeals https://t.co/lFoHlw7qxX"
"""Apple""",2844988335,2020-12-30 09:39:19+00:00, ,1344216488530612224,en,1,0,0,1,Twitter for iPhone,Opinion | COVID-19 relief's political calculus has flipped https://t.co/JPPNojGBT3
"""Apple""",186175400,2020-12-30 09:35:54+00:00, ,1344215625275731968,en,0,0,0,0,Twitter for iPad,"#BreakingNews 🦠Dangerous Covid Strain Now in Colorado   
💉Britain Approves 3rd Vaccine
🎢 Stocks Lower as Senate Blocks $2000 Virus Relief Checks    
😷When YOU Can Get The Shot    
🍏Apple’s iCar  
https://t.co/MMXYP5RWMd @realDonaldTrump #COVID19 #vaccine #stocks"
"""Apple""",2844988335,2020-12-30 09:35:36+00:00, ,1344215552655552513,en,1,0,0,1,Twitter for iPhone,Restaurant owners say they're left out of $900 billion Covid relief package https://t.co/j6ilHma5zP
"""Apple""",58521645,2020-12-30 08:29:21+00:00, ,1344198879542128642,en,14,1,1,12,Twitter Web App,📲🧠 Mental health assistance at your fingertips! Support for Wits students experiencing emotional &amp; psychological distress is available via the ICAS On-the-Go Wits texting app 24/7. Download the app via Google Play or the Apple Store. Learn more: https://t.co/W8cQClWbkK https://t.co/vsNbhUoGC3
"""Apple""",804924163961987073,2020-12-30 07:25:00+00:00, ,1344182684151508992,en,4,0,0,0,Twitter for Android,"I've got a great idea. If there are to be cash payments for COVID relief, can we at least tax corporations like Apple and Google who are paying very little if any tax? Those who take so much as obscene profits can give some of it back. #COVIDrelief"
"""Apple""",845631893789954048,2020-12-30 04:34:00+00:00, ,1344139652375179268,en,0,0,0,0,Buffer,Ted Cruz Got $35 Million For Billionaire Fracking Donors In Last COVID-19 Aid: Report - @HuffPost  https://t.co/wVMDEX88XO
"""Apple""",283604862,2020-12-30 04:00:23+00:00, ,1344131189691576320,en,0,0,0,0,Twitter for iPad,"Congressman-elect Luke Letlow, dies after Covid diagnosis - NBC News @GOP @senatemajldr⁩ ⁦@mattgaetz⁩ ⁦@SenToomey⁩ ⁦@LindseyGrahamSC⁩ 
Will the devastation 2 this man's family/finances allow u 2 c how desperate 4 relief $ we r? #HelpUS https://t.co/fC8cEqZ9sl"
"""Apple""",1299287340628742144,2020-12-30 04:00:01+00:00, ,1344131097735680000,en,1,0,0,1,Twitter Web App,"On this week's Weekly Updates, tune in for an update about Covid-19, the Brexit deal, and the US Senate Relief Bill.
You can listen to the podcast on Spotify, Apple Podcasts, Google Podcasts, and Anchor.
Follow our social media accounts for updates! https://t.co/ofQr9Xv16A"
"""Apple""",230028713,2020-12-30 02:10:20+00:00, ,1344103497189502981,en,0,0,0,0,Twitter for iPhone,"The $600 payments that are part of the $900 billion COVID-19 relief package will arrive direct deposit in some people’s accounts as soon as tonight, Mnuchin said in a tweet, and will continue next week.
Paper checks will be mailed out starting Wednesday.. https://t.co/grWQUK1eN2"
"""Apple""",308779085,2020-12-30 01:10:01+00:00, ,1344088318443618304,en,1,0,1,0,Twitter for iPhone,"“McConnell (R-KY) introduced a bill that ties $2,000-per-person Covid-19 relief checks to a repeal of Section 230, [which] protects social media platforms from liability for the way they moderate 3rd party content.” WTF! Stop playing with people’s lives! https://t.co/Ebxa6e9xBn"
"""Apple""",1321349041301737472,2020-12-30 01:09:28+00:00, ,1344088178316214279,en,3,0,1,1,Twitter Web App,"NEW EPISODE: It's politics as usual in DC even though we are in extraordinary times and people need relief. Also, Alice develops an accent and doesn't know the English word for cucumber and one man in California has had enough. https://t.co/ZiojrYFnso https://t.co/Opul49Oqsc"
"""Apple""",1083183110,2020-12-30 01:04:32+00:00, ,1344086938438033408,en,0,0,0,0,Twitter for iPhone,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY https://t.co/8wSjQK6Z8U"
"""Apple""",815312080140193792,2020-12-30 00:52:12+00:00, ,1344083833642225668,en,0,0,0,0,Twitter for iPad,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY https://t.co/NsrSnfLhqh"
"""Apple""",889612742,2020-12-30 00:34:27+00:00, ,1344079368654565377,en,0,0,0,0,Twitter for iPad,"How Bernie Sanders plans to force a vote on $2,000 Covid-19 relief checks - Vox https://t.co/CNnXEdn5As"
"""Apple""",831930863805952002,2020-12-30 00:29:29+00:00, ,1344078116726198280,en,0,0,0,0,Twitter for iPad,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY $ this shows that you don’t care about citizens of this country  https://t.co/mMaxceddZG"
"""Apple""",549673220,2020-12-30 00:28:53+00:00, ,1344077964615553026,en,0,0,0,0,Twitter for iPhone,"#Kentucky here is your  Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY https://t.co/LsXByDdE1s"
"""Apple""",831930863805952002,2020-12-30 00:28:02+00:00, ,1344077751754567682,en,0,0,0,0,Twitter for iPad,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY - this proves ⁦@senatemajldr⁩ that you DONT CARE ABOUT #America https://t.co/mMaxceddZG"
"""Apple""",52906302,2020-12-30 00:26:12+00:00, ,1344077289361969159,en,2,0,0,1,Twitter for iPhone,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY https://t.co/JpBbuwBxek"
"""Apple""",928095560783093762,2020-12-30 00:21:54+00:00, ,1344076207197974528,en,0,0,0,0,Twitter for iPhone,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY https://t.co/zPxW9uJAls"
"""Apple""",887388252428132352,2020-12-30 00:19:00+00:00, ,1344075479721115651,en,0,0,0,0,Twitter for iPhone,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY https://t.co/7WFvV8SX7p"
"""Apple""",1285576841546399744,2020-12-30 00:15:54+00:00, ,1344074697802215424,en,0,0,0,0,Twitter for iPhone,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action ⁦@senatemajldr⁩ I hope you feel good abt screwing all your voters while you lounge in luxury POS https://t.co/mqeiN3S6fP"
"""Apple""",2170298104,2020-12-30 00:11:54+00:00, ,1344073692477874177,en,0,0,0,0,Twitter for iPhone,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY

These people are playing politics at a critical time for the American public. 
They should not be in Congress !!!!  https://t.co/BkI7WAgl2A"
"""Apple""",5618162,2020-12-30 00:01:48+00:00, ,1344071149832052736,en,0,0,0,0,Twitter for iPhone,"Fate of $2,000 coronavirus aid checks in doubt as McConnell blocks immediate action - USA TODAY https://t.co/3suVlx48yU"
